response_id,respondent_id,submitted_at,consent,response_source,completion_seconds,questionnaire_version,merch_scope,randomization_group,age_band,region_tier,activity_days_30d,player_tenure_months,monthly_merch_budget,has_purchased_merch,annual_merch_spend,purchase_frequency_12m,fandom_identity,preferred_operator_1,preferred_operator_2,preferred_operator_3,operator,category,purchase_intent,acceptable_price,channel,limited_preference,purchase_motivation,purchase_barrier,authenticity_importance,design_importance,practicality_importance,preorder_tolerance_days,price_too_cheap,price_good_value,price_expensive,price_too_expensive,concept_appeal,concept_uniqueness,product_improvement,open_feedback,is_simulated,data_type,simulation_seed,is_real_survey_response,user_segment
SYN-0152,SYN-U-0152,2026-09-03 18:49:00+00:00,True,simulated_weibo,393,v2.2-synthetic,official_or_licensed_only,A,18～22岁,新一线,28,10,60,True,630,7,大学生玩家,司霆惊蛰,谬因,纯烬艾雅法拉,司霆惊蛰,毛绒玩偶,3,70,B站会员购,4,价格与性价比|限定或联名属性|实用功能,担心盗版|品质或材质不确定,4,5,2,75,34,60,84,123,4,2,希望官方增加实物细节图，并说明售后和补款规则。,希望角色立绘还原准确，材质和尺寸说明写清楚。,True,synthetic_persona,20260903,False,core_buyer
SYN-0153,SYN-U-0153,2026-09-03 18:53:00+00:00,True,simulated_bilibili,283,v2.2-synthetic,official_or_licensed_only,A,18～22岁,二线,20,70,100,False,0,0,大学生玩家,谬因,佩佩,荒芜拉普兰德,谬因,装饰摆件,3,80,B站会员购,3,视觉设计或立绘表现|收藏完整度,价格偏高|品质或材质不确定,4,5,4,35,44,65,96,137,3,4,希望官方增加实物细节图，并说明售后和补款规则。,价格合理的情况下，希望同系列角色能够持续补全。,True,synthetic_persona,20260903,False,observer
SYN-0154,SYN-U-0154,2026-09-03 19:03:00+00:00,True,simulated_player_community,354,v2.2-synthetic,official_or_licensed_only,A,18～22岁,一线,8,49,50,True,260,4,大学生玩家,赤刃明霄陈,予愿安洁莉娜,佩佩,赤刃明霄陈,日用生活,3,57,官方商城,3,喜爱角色|限定或联名属性|支持IP或创作者,售后不便|发货进度不透明|品质或材质不确定,4,4,4,92,22,46,76,107,4,5,价格合理的情况下，希望同系列角色能够持续补全。,,True,synthetic_persona,20260903,False,core_buyer
SYN-0155,SYN-U-0155,2026-09-03 19:10:00+00:00,True,simulated_bilibili,469,v2.2-synthetic,official_or_licensed_only,B,23～26岁,一线,21,46,100,False,0,0,青年玩家,Mon3tr,结城理,余,Mon3tr,装饰摆件,2,80,淘宝,4,社交展示或社区认同|支持IP或创作者|视觉设计或立绘表现,发货进度不透明|价格偏高|售后不便,5,5,5,55,40,72,101,126,1,3,,希望官方增加实物细节图，并说明售后和补款规则。,True,synthetic_persona,20260903,False,observer
SYN-0156,SYN-U-0156,2026-09-03 19:16:00+00:00,True,simulated_player_community,361,v2.2-synthetic,official_or_licensed_only,A,18～22岁,新一线,23,73,60,True,310,5,大学生玩家,死芒,余,佩佩,死芒,亚克力制品,4,58,淘宝,4,收藏完整度|喜爱角色|支持IP或创作者,商品缺乏实用性|设计不符合预期,5,5,5,64,23,48,67,90,4,4,可以先做小批量预售，并及时同步生产和发货进度。,价格合理的情况下，希望同系列角色能够持续补全。,True,synthetic_persona,20260903,False,core_buyer
SYN-0157,SYN-U-0157,2026-09-03 19:22:00+00:00,True,simulated_weibo,294,v2.2-synthetic,official_or_licensed_only,B,18～22岁,二线,21,8,50,True,220,7,大学生玩家,重岳,望,死芒,重岳,通行证,4,50,B站会员购,5,限定或联名属性|视觉设计或立绘表现,售后不便|预售周期过长,4,4,3,53,26,42,58,86,5,4,希望官方增加实物细节图，并说明售后和补款规则。,希望角色立绘还原准确，材质和尺寸说明写清楚。,True,synthetic_persona,20260903,False,core_buyer
SYN-0158,SYN-U-0158,2026-09-03 19:28:00+00:00,True,simulated_bilibili,253,v2.2-synthetic,official_or_licensed_only,A,18～22岁,新一线,13,25,60,True,210,4,大学生玩家,焰狐龙梓兰,死芒,望,焰狐龙梓兰,亚克力制品,4,65,淘宝,4,限定或联名属性|喜爱角色|支持IP或创作者,价格偏高|发货进度不透明|品质或材质不确定,5,5,3,60,28,56,77,101,4,3,更愿意购买有实用性的联名商品，不希望只换图重复销售。,可以先做小批量预售，并及时同步生产和发货进度。,True,synthetic_persona,20260903,False,core_buyer
SYN-0159,SYN-U-0159,2026-09-03 19:36:00+00:00,True,simulated_player_community,281,v2.2-synthetic,official_or_licensed_only,B,18～22岁,二线,20,63,50,True,80,4,大学生玩家,维娜·维多利亚,焰狐龙梓兰,归溟幽灵鲨,维娜·维多利亚,亚克力制品,4,57,B站会员购,4,视觉设计或立绘表现|喜爱角色|限定或联名属性,品质或材质不确定|运费偏高,5,5,3,65,22,47,75,96,3,2,更愿意购买有实用性的联名商品，不希望只换图重复销售。,可以先做小批量预售，并及时同步生产和发货进度。,True,synthetic_persona,20260903,False,core_buyer
SYN-0160,SYN-U-0160,2026-09-03 19:42:00+00:00,True,simulated_bilibili,211,v2.2-synthetic,official_or_licensed_only,A,18～22岁,新一线,20,15,100,True,320,7,大学生玩家,新约能天使,Mon3tr,维娜·维多利亚,新约能天使,装饰摆件,4,115,官方商城,5,喜爱角色|实用功能,预售周期过长|售后不便|发货进度不透明,3,4,4,62,56,93,138,175,5,3,更愿意购买有实用性的联名商品，不希望只换图重复销售。,,True,synthetic_persona,20260903,False,core_buyer
SYN-0161,SYN-U-0161,2026-09-03 19:47:00+00:00,True,simulated_player_community,315,v2.2-synthetic,official_or_licensed_only,A,27～30岁,新一线,13,51,90,True,270,5,青年玩家,酒神,谬因,司霆惊蛰,酒神,毛绒玩偶,3,103,淘宝,2,视觉设计或立绘表现|实用功能|喜爱角色,发货进度不透明|担心盗版,4,4,4,110,54,82,119,154,4,4,价格合理的情况下，希望同系列角色能够持续补全。,希望角色立绘还原准确，材质和尺寸说明写清楚。,True,synthetic_persona,20260903,False,core_buyer
SYN-0162,SYN-U-0162,2026-09-03 19:57:00+00:00,True,simulated_bilibili,242,v2.2-synthetic,official_or_licensed_only,B,18～22岁,二线,30,35,90,True,320,6,大学生玩家,塑心,死芒,凛御银灰,塑心,装饰摆件,3,103,官方商城,3,收藏完整度|喜爱角色,价格偏高|预售周期过长|品质或材质不确定,5,4,3,67,59,87,130,167,4,4,希望官方增加实物细节图，并说明售后和补款规则。,,True,synthetic_persona,20260903,False,core_buyer
SYN-0163,SYN-U-0163,2026-09-03 20:06:00+00:00,True,simulated_bilibili,183,v2.2-synthetic,official_or_licensed_only,A,18～22岁,新一线,15,30,100,True,450,7,大学生玩家,斩业星熊,凛御银灰,缄默德克萨斯,斩业星熊,亚克力制品,5,70,官方商城,3,限定或联名属性|收藏完整度|价格与性价比,预售周期过长|设计不符合预期,4,5,3,46,28,58,90,123,5,3,更愿意购买有实用性的联名商品，不希望只换图重复销售。,希望官方增加实物细节图，并说明售后和补款规则。,True,synthetic_persona,20260903,False,core_buyer
SYN-0164,SYN-U-0164,2026-09-03 20:08:00+00:00,True,simulated_player_community,241,v2.2-synthetic,official_or_licensed_only,A,18～22岁,二线,27,13,50,True,460,4,大学生玩家,酒神,凯尔希·思衡托,维娜·维多利亚,酒神,吧唧（徽章）,3,20,品牌直播间,3,价格与性价比|限定或联名属性|支持IP或创作者,担心盗版|价格偏高|发货进度不透明,5,5,4,38,10,16,26,32,3,5,更愿意购买有实用性的联名商品，不希望只换图重复销售。,希望官方增加实物细节图，并说明售后和补款规则。,True,synthetic_persona,20260903,False,core_buyer
SYN-0165,SYN-U-0165,2026-09-03 20:19:00+00:00,True,simulated_bilibili,447,v2.2-synthetic,official_or_licensed_only,A,27～30岁,新一线,20,33,200,False,0,0,青年玩家,荒芜拉普兰德,余,新约能天使,荒芜拉普兰德,毛绒玩偶,3,127,官方商城,4,视觉设计或立绘表现|收藏完整度,价格偏高|运费偏高,4,4,4,44,57,108,140,210,2,2,可以先做小批量预售，并及时同步生产和发货进度。,希望官方增加实物细节图，并说明售后和补款规则。,True,synthetic_persona,20260903,False,observer
SYN-0166,SYN-U-0166,2026-09-03 20:22:00+00:00,True,simulated_player_community,299,v2.2-synthetic,official_or_licensed_only,B,23～26岁,新一线,20,35,130,True,620,6,青年玩家,新约能天使,Mon3tr,凛御银灰,新约能天使,吧唧（徽章）,4,26,淘宝,4,限定或联名属性|视觉设计或立绘表现,价格偏高|商品缺乏实用性,4,5,3,44,14,23,30,39,4,2,希望角色立绘还原准确，材质和尺寸说明写清楚。,更愿意购买有实用性的联名商品，不希望只换图重复销售。,True,synthetic_persona,20260903,False,core_buyer
SYN-0167,SYN-U-0167,2026-09-03 20:33:00+00:00,True,simulated_player_community,324,v2.2-synthetic,official_or_licensed_only,B,18～22岁,新一线,19,16,110,True,110,4,大学生玩家,缇缇,维娜·维多利亚,佩佩,缇缇,日用生活,5,126,品牌直播间,3,视觉设计或立绘表现|收藏完整度|支持IP或创作者,售后不便|发货进度不透明|预售周期过长,4,4,4,64,65,109,161,203,5,4,希望官方增加实物细节图，并说明售后和补款规则。,希望官方增加实物细节图，并说明售后和补款规则。,True,synthetic_persona,20260903,False,core_buyer
SYN-0168,SYN-U-0168,2026-09-03 20:38:00+00:00,True,simulated_player_community,327,v2.2-synthetic,official_or_licensed_only,A,27～30岁,一线,17,57,90,True,430,6,青年玩家,司霆惊蛰,佩佩,贝洛内,司霆惊蛰,毛绒玩偶,3,103,官方商城,3,支持IP或创作者|收藏完整度,预售周期过长|价格偏高,4,4,5,112,48,83,130,159,3,4,希望角色立绘还原准确，材质和尺寸说明写清楚。,,True,synthetic_persona,20260903,False,core_buyer
SYN-0169,SYN-U-0169,2026-09-03 20:48:00+00:00,True,simulated_player_community,373,v2.2-synthetic,official_or_licensed_only,B,23～26岁,新一线,18,49,60,True,390,7,青年玩家,维娜·维多利亚,凛御银灰,斩业星熊,维娜·维多利亚,吧唧（徽章）,5,25,B站会员购,5,喜爱角色|视觉设计或立绘表现|支持IP或创作者,价格偏高|设计不符合预期,4,5,2,45,11,20,28,37,5,3,希望官方增加实物细节图，并说明售后和补款规则。,可以先做小批量预售，并及时同步生产和发货进度。,True,synthetic_persona,20260903,False,core_buyer
SYN-0170,SYN-U-0170,2026-09-03 20:52:00+00:00,True,simulated_player_community,377,v2.2-synthetic,official_or_licensed_only,B,23～26岁,二线,11,52,80,True,230,5,青年玩家,重岳,新约能天使,予愿安洁莉娜,重岳,吧唧（徽章）,3,23,品牌直播间,4,喜爱角色|限定或联名属性|视觉设计或立绘表现,已有同类商品过多|预售周期过长,4,4,5,31,13,20,31,40,4,4,希望角色立绘还原准确，材质和尺寸说明写清楚。,价格合理的情况下，希望同系列角色能够持续补全。,True,synthetic_persona,20260903,False,core_buyer
SYN-0171,SYN-U-0171,2026-09-03 21:00:00+00:00,True,simulated_player_community,223,v2.2-synthetic,official_or_licensed_only,A,23～26岁,一线,26,96,200,False,0,0,青年玩家,塑心,新约能天使,赤刃明霄陈,塑心,亚克力制品,4,58,品牌直播间,4,收藏完整度|价格与性价比,品质或材质不确定|运费偏高,3,4,4,27,22,47,76,101,3,3,希望官方增加实物细节图，并说明售后和补款规则。,,True,synthetic_persona,20260903,False,potential_buyer
SYN-0172,SYN-U-0172,2026-09-03 21:04:00+00:00,True,simulated_player_community,347,v2.2-synthetic,official_or_licensed_only,A,18～22岁,三线及以下,26,51,80,True,350,5,大学生玩家,维娜·维多利亚,黍,谬因,维娜·维多利亚,亚克力制品,3,62,B站会员购,4,视觉设计或立绘表现|喜爱角色,售后不便|品质或材质不确定,4,3,3,61,27,48,73,112,3,2,希望角色立绘还原准确，材质和尺寸说明写清楚。,更愿意购买有实用性的联名商品，不希望只换图重复销售。,True,synthetic_persona,20260903,False,core_buyer
SYN-0173,SYN-U-0173,2026-09-03 21:14:00+00:00,True,simulated_weibo,406,v2.2-synthetic,official_or_licensed_only,A,27～30岁,二线,12,95,60,True,170,3,青年玩家,凛御银灰,佩佩,赤刃明霄陈,凛御银灰,手办模玩,2,384,官方商城,3,视觉设计或立绘表现|喜爱角色|收藏完整度,发货进度不透明|售后不便,5,5,3,134,204,308,457,659,2,2,,更愿意购买有实用性的联名商品，不希望只换图重复销售。,True,synthetic_persona,20260903,False,occasional_buyer
SYN-0174,SYN-U-0174,2026-09-03 21:23:00+00:00,True,simulated_weibo,328,v2.2-synthetic,official_or_licensed_only,B,18～22岁,三线及以下,20,45,70,True,160,4,大学生玩家,黍,缄默德克萨斯,真言,黍,通行证,4,49,B站会员购,3,支持IP或创作者|限定或联名属性|视觉设计或立绘表现,预售周期过长|设计不符合预期|发货进度不透明,4,4,2,38,25,44,59,90,4,3,可以先做小批量预售，并及时同步生产和发货进度。,希望角色立绘还原准确，材质和尺寸说明写清楚。,True,synthetic_persona,20260903,False,core_buyer
SYN-0175,SYN-U-0175,2026-09-03 21:27:00+00:00,True,simulated_bilibili,218,v2.2-synthetic,official_or_licensed_only,A,18～22岁,一线,26,38,150,False,0,0,大学生玩家,Mon3tr,司霆惊蛰,真言,Mon3tr,亚克力制品,3,58,品牌直播间,3,收藏完整度|喜爱角色|限定或联名属性,价格偏高|设计不符合预期,3,5,4,35,24,48,76,93,4,4,,可以先做小批量预售，并及时同步生产和发货进度。,True,synthetic_persona,20260903,False,observer
SYN-0176,SYN-U-0176,2026-09-03 21:34:00+00:00,True,simulated_weibo,327,v2.2-synthetic,official_or_licensed_only,B,18～22岁,二线,26,53,110,True,520,4,大学生玩家,余,新约能天使,荒芜拉普兰德,余,亚克力制品,4,62,线下展会或快闪店,3,收藏完整度|喜爱角色|视觉设计或立绘表现,价格偏高|运费偏高|预售周期过长,4,4,4,61,26,53,78,119,4,4,价格合理的情况下，希望同系列角色能够持续补全。,更愿意购买有实用性的联名商品，不希望只换图重复销售。,True,synthetic_persona,20260903,False,core_buyer
SYN-0177,SYN-U-0177,2026-09-03 21:43:00+00:00,True,simulated_player_community,217,v2.2-synthetic,official_or_licensed_only,B,18～22岁,三线及以下,22,66,110,True,680,5,大学生玩家,焰狐龙梓兰,佩佩,纯烬艾雅法拉,焰狐龙梓兰,亚克力制品,5,73,B站会员购,4,喜爱角色|视觉设计或立绘表现,价格偏高|运费偏高|预售周期过长,3,4,2,49,38,57,85,117,5,3,,价格合理的情况下，希望同系列角色能够持续补全。,True,synthetic_persona,20260903,False,core_buyer
SYN-0178,SYN-U-0178,2026-09-03 21:48:00+00:00,True,simulated_bilibili,358,v2.2-synthetic,official_or_licensed_only,B,18～22岁,新一线,14,43,90,True,240,4,大学生玩家,佩佩,贝洛内,缄默德克萨斯,佩佩,通行证,3,49,B站会员购,1,喜爱角色|收藏完整度|价格与性价比,品质或材质不确定|设计不符合预期|商品缺乏实用性,4,4,3,54,27,42,60,85,3,3,希望官方增加实物细节图，并说明售后和补款规则。,价格合理的情况下，希望同系列角色能够持续补全。,True,synthetic_persona,20260903,False,core_buyer
SYN-0179,SYN-U-0179,2026-09-03 21:58:00+00:00,True,simulated_player_community,105,v2.2-synthetic,official_or_licensed_only,A,18～22岁,二线,29,23,100,False,0,0,大学生玩家,塑心,维娜·维多利亚,余,塑心,通行证,3,39,淘宝,4,喜爱角色|视觉设计或立绘表现,价格偏高|品质或材质不确定,4,5,3,29,21,35,48,74,3,2,希望角色立绘还原准确，材质和尺寸说明写清楚。,价格合理的情况下，希望同系列角色能够持续补全。,True,synthetic_persona,20260903,False,observer
SYN-0180,SYN-U-0180,2026-09-03 22:04:00+00:00,True,simulated_bilibili,351,v2.2-synthetic,official_or_licensed_only,B,27～30岁,新一线,16,84,100,False,0,0,青年玩家,凯尔希·思衡托,望,纯烬艾雅法拉,凯尔希·思衡托,亚克力制品,2,49,淘宝,4,视觉设计或立绘表现|收藏完整度|喜爱角色,设计不符合预期|品质或材质不确定|价格偏高,5,5,3,28,20,39,59,77,2,3,更愿意购买有实用性的联名商品，不希望只换图重复销售。,更愿意购买有实用性的联名商品，不希望只换图重复销售。,True,synthetic_persona,20260903,False,observer
SYN-0181,SYN-U-0181,2026-09-03 22:12:00+00:00,True,simulated_bilibili,377,v2.2-synthetic,official_or_licensed_only,A,18～22岁,新一线,23,35,50,False,0,0,大学生玩家,斩业星熊,望,维娜·维多利亚,斩业星熊,吧唧（徽章）,3,18,淘宝,4,喜爱角色|实用功能|限定或联名属性,品质或材质不确定|预售周期过长|已有同类商品过多,5,5,2,28,8,15,23,35,2,3,希望官方增加实物细节图，并说明售后和补款规则。,,True,synthetic_persona,20260903,False,observer
SYN-0182,SYN-U-0182,2026-09-03 22:18:00+00:00,True,simulated_weibo,224,v2.2-synthetic,official_or_licensed_only,B,23～26岁,二线,12,45,90,True,480,11,青年玩家,谬因,纯烬艾雅法拉,死芒,谬因,装饰摆件,2,98,B站会员购,2,喜爱角色|社交展示或社区认同|限定或联名属性,担心盗版|设计不符合预期|商品缺乏实用性,4,4,3,64,44,77,124,160,2,4,,,True,synthetic_persona,20260903,False,core_buyer
SYN-0183,SYN-U-0183,2026-09-03 22:24:00+00:00,True,simulated_bilibili,266,v2.2-synthetic,official_or_licensed_only,B,18～22岁,一线,22,53,50,True,220,4,大学生玩家,缄默德克萨斯,佩佩,谬因,缄默德克萨斯,毛绒玩偶,3,70,淘宝,3,收藏完整度|视觉设计或立绘表现|限定或联名属性,预售周期过长|价格偏高|商品缺乏实用性,3,5,2,59,38,61,87,133,4,5,价格合理的情况下，希望同系列角色能够持续补全。,希望角色立绘还原准确，材质和尺寸说明写清楚。,True,synthetic_persona,20260903,False,core_buyer
SYN-0184,SYN-U-0184,2026-09-03 22:33:00+00:00,True,simulated_bilibili,290,v2.2-synthetic,official_or_licensed_only,A,23～26岁,新一线,13,51,250,True,2060,7,青年玩家,新约能天使,凛御银灰,酒神,新约能天使,吧唧（徽章）,3,21,淘宝,3,限定或联名属性|视觉设计或立绘表现,设计不符合预期|运费偏高,5,4,4,42,11,17,28,37,2,3,可以先做小批量预售，并及时同步生产和发货进度。,希望角色立绘还原准确，材质和尺寸说明写清楚。,True,synthetic_persona,20260903,False,core_buyer
SYN-0185,SYN-U-0185,2026-09-03 22:37:00+00:00,True,simulated_weibo,321,v2.2-synthetic,official_or_licensed_only,B,23～26岁,二线,17,57,110,True,850,7,青年玩家,酒神,归溟幽灵鲨,死芒,酒神,毛绒玩偶,4,126,B站会员购,3,限定或联名属性|喜爱角色|支持IP或创作者,设计不符合预期|发货进度不透明|运费偏高,5,5,3,70,64,110,151,224,4,3,更愿意购买有实用性的联名商品，不希望只换图重复销售。,可以先做小批量预售，并及时同步生产和发货进度。,True,synthetic_persona,20260903,False,core_buyer
SYN-0186,SYN-U-0186,2026-09-03 22:47:00+00:00,True,simulated_bilibili,340,v2.2-synthetic,official_or_licensed_only,B,18～22岁,新一线,27,62,50,True,110,4,大学生玩家,缪尔赛思,纯烬艾雅法拉,维娜·维多利亚,缪尔赛思,吧唧（徽章）,4,23,官方商城,4,视觉设计或立绘表现|收藏完整度,发货进度不透明|价格偏高,4,4,3,41,12,18,28,42,4,3,价格合理的情况下，希望同系列角色能够持续补全。,可以先做小批量预售，并及时同步生产和发货进度。,True,synthetic_persona,20260903,False,core_buyer
SYN-0187,SYN-U-0187,2026-09-03 22:52:00+00:00,True,simulated_player_community,341,v2.2-synthetic,official_or_licensed_only,A,18～22岁,一线,23,49,150,False,0,0,大学生玩家,赤刃明霄陈,余,塑心,赤刃明霄陈,毛绒玩偶,3,120,淘宝,2,限定或联名属性|收藏完整度|喜爱角色,已有同类商品过多|运费偏高,4,4,5,67,58,93,137,199,3,2,更愿意购买有实用性的联名商品，不希望只换图重复销售。,更愿意购买有实用性的联名商品，不希望只换图重复销售。,True,synthetic_persona,20260903,False,observer
SYN-0188,SYN-U-0188,2026-09-03 22:56:00+00:00,True,simulated_player_community,316,v2.2-synthetic,official_or_licensed_only,B,18～22岁,三线及以下,27,66,90,True,360,4,大学生玩家,死芒,余,缄默德克萨斯,死芒,吧唧（徽章）,4,24,官方商城,4,限定或联名属性|喜爱角色|视觉设计或立绘表现,发货进度不透明|预售周期过长,4,4,2,47,10,20,29,45,4,3,希望角色立绘还原准确，材质和尺寸说明写清楚。,希望官方增加实物细节图，并说明售后和补款规则。,True,synthetic_persona,20260903,False,core_buyer
SYN-0189,SYN-U-0189,2026-09-03 23:04:00+00:00,True,simulated_player_community,297,v2.2-synthetic,official_or_licensed_only,A,18～22岁,新一线,11,38,100,True,640,6,大学生玩家,酒神,余,怒潮凛冬,酒神,亚克力制品,5,68,淘宝,3,收藏完整度|限定或联名属性,预售周期过长|价格偏高|品质或材质不确定,4,3,3,35,33,56,86,114,5,2,更愿意购买有实用性的联名商品，不希望只换图重复销售。,价格合理的情况下，希望同系列角色能够持续补全。,True,synthetic_persona,20260903,False,core_buyer
SYN-0190,SYN-U-0190,2026-09-03 23:15:00+00:00,True,simulated_bilibili,308,v2.2-synthetic,official_or_licensed_only,A,18～22岁,新一线,18,12,120,True,370,5,大学生玩家,予愿安洁莉娜,赤刃明霄陈,望,予愿安洁莉娜,亚克力制品,3,60,品牌直播间,3,限定或联名属性|喜爱角色,设计不符合预期|价格偏高,4,5,4,65,36,55,78,112,4,3,可以先做小批量预售，并及时同步生产和发货进度。,可以先做小批量预售，并及时同步生产和发货进度。,True,synthetic_persona,20260903,False,core_buyer
SYN-0191,SYN-U-0191,2026-09-03 23:21:00+00:00,True,simulated_weibo,335,v2.2-synthetic,official_or_licensed_only,B,18～22岁,二线,25,58,110,True,580,6,大学生玩家,荒芜拉普兰德,斩业星熊,凛御银灰,荒芜拉普兰德,吧唧（徽章）,4,24,官方商城,3,收藏完整度|实用功能|视觉设计或立绘表现,设计不符合预期|价格偏高,5,5,4,24,9,19,28,36,5,3,希望角色立绘还原准确，材质和尺寸说明写清楚。,可以先做小批量预售，并及时同步生产和发货进度。,True,synthetic_persona,20260903,False,core_buyer
SYN-0192,SYN-U-0192,2026-09-03 23:25:00+00:00,True,simulated_player_community,340,v2.2-synthetic,official_or_licensed_only,A,23～26岁,二线,21,42,210,True,780,5,青年玩家,焰狐龙梓兰,赤刃明霄陈,凯尔希·思衡托,焰狐龙梓兰,手办模玩,4,384,B站会员购,4,支持IP或创作者|收藏完整度|喜爱角色,设计不符合预期|售后不便|品质或材质不确定,4,4,2,123,209,320,510,707,4,5,希望角色立绘还原准确，材质和尺寸说明写清楚。,希望官方增加实物细节图，并说明售后和补款规则。,True,synthetic_persona,20260903,False,core_buyer
SYN-0193,SYN-U-0193,2026-09-03 23:34:00+00:00,True,simulated_bilibili,288,v2.2-synthetic,official_or_licensed_only,B,18～22岁,二线,19,48,60,True,590,5,大学生玩家,纯烬艾雅法拉,维娜·维多利亚,赤刃明霄陈,纯烬艾雅法拉,亚克力制品,4,62,品牌直播间,4,喜爱角色|视觉设计或立绘表现|社交展示或社区认同,品质或材质不确定|运费偏高,4,3,3,57,30,53,83,122,4,2,希望角色立绘还原准确，材质和尺寸说明写清楚。,更愿意购买有实用性的联名商品，不希望只换图重复销售。,True,synthetic_persona,20260903,False,core_buyer
SYN-0194,SYN-U-0194,2026-09-03 23:38:00+00:00,True,simulated_bilibili,466,v2.2-synthetic,official_or_licensed_only,A,18～22岁,新一线,18,32,110,True,790,7,大学生玩家,维娜·维多利亚,真言,余,维娜·维多利亚,亚克力制品,4,60,官方商城,5,实用功能|价格与性价比|收藏完整度,运费偏高|预售周期过长,5,5,4,59,33,50,70,92,4,3,更愿意购买有实用性的联名商品，不希望只换图重复销售。,希望角色立绘还原准确，材质和尺寸说明写清楚。,True,synthetic_persona,20260903,False,core_buyer
SYN-0195,SYN-U-0195,2026-09-03 23:50:00+00:00,True,simulated_player_community,424,v2.2-synthetic,official_or_licensed_only,B,18～22岁,二线,26,21,60,True,240,4,大学生玩家,予愿安洁莉娜,重岳,纯烬艾雅法拉,予愿安洁莉娜,毛绒玩偶,4,70,线下展会或快闪店,4,视觉设计或立绘表现|支持IP或创作者,担心盗版|发货进度不透明,4,5,3,63,29,60,78,97,5,2,,更愿意购买有实用性的联名商品，不希望只换图重复销售。,True,synthetic_persona,20260903,False,core_buyer
SYN-0196,SYN-U-0196,2026-09-03 23:52:00+00:00,True,simulated_player_community,365,v2.2-synthetic,official_or_licensed_only,A,23～26岁,三线及以下,25,60,90,True,960,5,青年玩家,缄默德克萨斯,焰狐龙梓兰,新约能天使,缄默德克萨斯,毛绒玩偶,3,103,淘宝,3,视觉设计或立绘表现|收藏完整度,价格偏高|品质或材质不确定|设计不符合预期,5,5,3,76,45,85,133,204,2,4,价格合理的情况下，希望同系列角色能够持续补全。,价格合理的情况下，希望同系列角色能够持续补全。,True,synthetic_persona,20260903,False,core_buyer
SYN-0197,SYN-U-0197,2026-09-03 23:59:00+00:00,True,simulated_player_community,294,v2.2-synthetic,official_or_licensed_only,A,18～22岁,新一线,26,20,60,True,130,3,大学生玩家,死芒,酒神,Mon3tr,死芒,亚克力制品,5,66,官方商城,5,收藏完整度|价格与性价比,售后不便|设计不符合预期,4,5,4,68,33,60,87,106,5,3,,,True,synthetic_persona,20260903,False,occasional_buyer
SYN-0198,SYN-U-0198,2026-09-04 00:09:00+00:00,True,simulated_player_community,276,v2.2-synthetic,official_or_licensed_only,B,31～35岁,三线及以下,25,79,90,True,490,6,青年玩家,凛御银灰,黍,望,凛御银灰,吧唧（徽章）,4,25,淘宝,3,支持IP或创作者|视觉设计或立绘表现,运费偏高|预售周期过长|设计不符合预期,4,4,3,31,14,22,30,41,3,3,价格合理的情况下，希望同系列角色能够持续补全。,价格合理的情况下，希望同系列角色能够持续补全。,True,synthetic_persona,20260903,False,core_buyer
SYN-0199,SYN-U-0199,2026-09-04 00:18:00+00:00,True,simulated_weibo,435,v2.2-synthetic,official_or_licensed_only,A,18～22岁,一线,25,32,50,True,300,6,大学生玩家,新约能天使,黍,焰狐龙梓兰,新约能天使,毛绒玩偶,5,70,B站会员购,5,视觉设计或立绘表现|喜爱角色|限定或联名属性,发货进度不透明|品质或材质不确定,4,4,3,114,26,55,79,122,5,3,希望角色立绘还原准确，材质和尺寸说明写清楚。,更愿意购买有实用性的联名商品，不希望只换图重复销售。,True,synthetic_persona,20260903,False,core_buyer
SYN-0200,SYN-U-0200,2026-09-04 00:24:00+00:00,True,simulated_player_community,355,v2.2-synthetic,official_or_licensed_only,A,18～22岁,二线,16,38,60,True,290,5,大学生玩家,望,缪尔赛思,塑心,望,吧唧（徽章）,3,21,淘宝,3,收藏完整度|喜爱角色,价格偏高|已有同类商品过多|品质或材质不确定,3,5,4,41,10,19,25,36,2,2,希望官方增加实物细节图，并说明售后和补款规则。,可以先做小批量预售，并及时同步生产和发货进度。,True,synthetic_persona,20260903,False,core_buyer
